TO time,TO value,IC time,IC value
,,3860.0,-34.58
,,4761.0,4.41
,,5716.0,6.65
,,6667.0,5.25
,,7646.0,10.92
,,8609.0,-7.77
,,9548.0,-12.95
,,10505.0,-19.11
,,11454.0,12.81
,,12427.0,-23.94
,,13383.0,-21.49
,,14329.0,5.6
,,15284.0,1.33
,,16213.0,5.39
,,17200.0,-24.99
,,18095.0,-11.2
,,19045.0,2.73
,,19996.0,4.9
,,20948.0,1.82
,,21905.0,-28.56
,,22852.0,-17.71
,,23804.0,0.49
,,24804.0,-52.43
,,25716.0,2.03
,,26685.0,6.58
,,27683.0,-42.0
,,28595.0,-28.91
,,29556.0,3.36
,,30474.0,5.39
,,31430.0,12.81
,,32403.0,0.14
,,33339.0,11.97
,,34282.0,3.08
,,35243.0,12.53
,,36209.0,9.8
,,37165.0,8.05
,,38152.0,-38.01
,,39126.0,-29.54
,,40100.0,-27.93
,,41060.0,10.99
,,42057.0,-17.78
,,43080.0,-7.21
