TO time,TO value,IC time,IC value
5407.0,-103.46,2374.0,-33.53
6572.0,-98.91,3533.0,6.23
7662.0,-113.75,4708.0,-44.45
8755.0,-112.77,5849.0,-32.97
9838.0,-120.96,6981.0,-57.4
10929.0,-126.14,8072.0,0.14
12083.0,-106.47,9172.0,-47.46
14041.0,-103.46,10247.0,-32.48
14963.0,-100.66,11363.0,-37.38
15854.0,-151.97,12474.0,-76.23
16784.0,-157.64,13454.0,-65.52
17723.0,-133.91,14403.0,-75.95
18641.0,-140.77,15310.0,-58.03
19556.0,-152.74,16225.0,-105.56
20464.0,-122.78,17156.0,-63.84
21370.0,-148.4,18088.0,-115.57
22231.0,-141.96,19004.0,-75.95
23082.0,-143.71,19910.0,-55.3
23917.0,-141.82,20819.0,-63.35
24768.0,-166.32,21706.0,10.36
25611.0,-148.47,22579.0,-90.58
26455.0,-149.73,23413.0,-65.45
27291.0,-162.61,24264.0,-57.05
28164.0,-175.21,25107.0,-72.17
29051.0,-148.54,25949.0,-64.26
29896.0,-160.23,26793.0,-122.64
30723.0,-173.39,27652.0,-126.98
31578.0,-162.19,28526.0,-75.53
33624.0,-148.26,29383.0,-83.16
34661.0,-139.93,30235.0,-86.03
35709.0,-115.57,31067.0,-82.6
36716.0,-115.78,32004.0,-75.67
37730.0,-122.71,33029.0,-71.33
38713.0,-125.37,34034.0,-50.47
39763.0,-143.78,35080.0,-45.01
40743.0,-142.66,36096.0,-66.01
43075.0,-120.96,37104.0,-62.58
44236.0,-125.23,38115.0,-78.19
45409.0,-110.18,39141.0,-91.77
46581.0,-122.78,40175.0,-78.26
47807.0,-104.16,41219.0,-36.96
48993.0,-106.54,42365.0,-31.64
,,43509.0,-43.96
,,44678.0,-51.73
,,45857.0,-38.08
,,47038.0,3.64
,,48240.0,-52.64
,,49387.0,-14.49
