TO time,TO value,IC time,IC value
,,3370.0,7.28
,,4348.0,-32.34
,,5273.0,1.26
,,6204.0,15.12
,,7158.0,21.49
,,8134.0,25.2
,,9100.0,6.65
,,10061.0,8.47
,,11046.0,-44.38
,,12002.0,17.22
,,12949.0,18.76
,,13918.0,6.51
,,14898.0,12.95
,,15843.0,11.97
,,16790.0,13.65
,,17732.0,24.57
,,18673.0,21.07
,,19622.0,18.62
,,20552.0,17.57
,,21483.0,13.86
,,22439.0,-28.14
,,23391.0,-28.84
,,24317.0,4.13
,,25266.0,2.52
,,26245.0,-27.09
,,26604.0,25.76
,,27165.0,11.34
,,28107.0,1.05
,,28478.0,22.47
,,29046.0,17.29
,,29999.0,19.81
,,30959.0,13.16
,,31888.0,18.34
,,32822.0,23.59
,,33770.0,-28.63
,,34688.0,21.35
,,35625.0,4.55
,,36565.0,5.67
,,37497.0,6.16
,,38430.0,12.81
,,39360.0,25.97
,,40339.0,12.25
,,41278.0,-34.93
,,42211.0,6.3
,,42582.0,5.6
,,43163.0,-28.42
,,44072.0,10.57
,,45016.0,0.56
