TO time,TO value,IC time,IC value
,,4366.0,5.32
,,5447.0,6.23
,,6533.0,-23.66
,,7532.0,3.92
,,8588.0,-27.65
,,9579.0,10.92
,,10624.0,1.33
,,11617.0,-50.33
,,12522.0,-61.74
,,13435.0,-26.95
,,14338.0,5.46
,,15251.0,10.71
,,16162.0,16.52
,,17044.0,14.98
,,17948.0,4.27
,,18840.0,23.73
,,19778.0,-34.16
,,20683.0,2.38
,,21605.0,-73.43
,,22379.0,-59.22
,,23100.0,-53.62
,,23805.0,15.54
,,24518.0,-45.71
,,25196.0,8.82
,,25888.0,2.94
,,26573.0,29.33
,,27277.0,21.84
,,27588.0,22.61
,,27988.0,29.19
,,28710.0,21.07
,,29606.0,5.81
,,30458.0,13.58
,,31293.0,0.35
,,32152.0,-68.04
,,32999.0,9.17
,,33869.0,10.01
,,34759.0,-45.78
,,35665.0,10.92
,,36706.0,-28.63
,,37731.0,7.63
,,38751.0,4.34
,,39746.0,19.11
,,40750.0,23.45
,,41760.0,19.74
,,42784.0,12.18
