TO time,TO value,IC time,IC value
11339.0,-73.01,7532.0,-3.71
12434.0,-138.67,9501.0,-69.79
13557.0,-168.14,10657.0,-111.09
14712.0,-156.59,11770.0,-146.23
15870.0,-158.06,12877.0,-151.2
17003.0,-159.46,14038.0,-118.58
18093.0,-156.52,15211.0,-93.94
19176.0,-162.12,16337.0,-158.34
20269.0,-187.18,17453.0,-152.11
21377.0,-183.47,18551.0,-136.99
22489.0,-167.44,19636.0,-150.71
23559.0,-179.69,20760.0,-120.47
24653.0,-183.61,21859.0,-115.15
25751.0,-186.06,22934.0,-136.01
26849.0,-173.67,24027.0,-142.45
27953.0,-173.11,25105.0,-166.67
29062.0,-182.98,26202.0,-166.46
30174.0,-172.62,27284.0,-171.01
31264.0,-174.51,28412.0,-116.83
32359.0,-182.14,29536.0,-143.57
33458.0,-179.9,30608.0,-171.5
34543.0,-160.65,31699.0,-170.38
35633.0,-175.84,32835.0,-127.33
36639.0,-187.39,33886.0,-163.66
37743.0,-191.59,34978.0,-170.1
38820.0,-176.12,36044.0,-173.39
39876.0,-170.45,37117.0,-127.05
40944.0,-170.38,38197.0,-173.53
42030.0,-175.49,39257.0,-170.17
43118.0,-174.79,40311.0,-167.44
44216.0,-188.72,41397.0,-130.48
45304.0,-177.66,42475.0,-169.75
46386.0,-185.08,43552.0,-168.84
47510.0,-180.95,44683.0,-121.1
48623.0,-161.77,45739.0,-172.76
49750.0,-169.54,46862.0,-151.34
50858.0,-177.45,47978.0,-130.76
51972.0,-181.16,49099.0,-115.15
53101.0,-167.79,50224.0,-130.97
54215.0,-178.08,51325.0,-129.71
55337.0,-161.49,52430.0,-163.38
56422.0,-173.67,53568.0,-118.72
57531.0,-177.17,54667.0,-166.88
58681.0,-170.45,55775.0,-158.13
59790.0,-177.03,56864.0,-169.89
60916.0,-166.74,58018.0,-118.23
62012.0,-168.0,59158.0,-120.4
63121.0,-179.55,60260.0,-128.24
64243.0,-183.54,61369.0,-147.0
65375.0,-183.75,62477.0,-131.74
66521.0,-165.83,63588.0,-133.21
,,64727.0,-129.57
,,65866.0,-109.62
,,67020.0,-6.23
