TO time,TO value,IC time,IC value
,,4724.0,6.65
,,6049.0,0.77
,,7438.0,6.09
,,8840.0,-31.57
,,10132.0,1.33
,,11487.0,3.29
,,12771.0,3.64
,,13837.0,-15.12
,,15009.0,5.11
,,16094.0,5.6
,,17155.0,7.21
,,18305.0,-26.81
,,19376.0,1.26
,,20385.0,2.24
,,21514.0,-25.9
,,22392.0,2.59
,,23325.0,-22.61
,,24250.0,-24.64
,,25185.0,5.25
,,26113.0,-38.43
,,27039.0,16.66
,,27961.0,17.22
,,28912.0,-27.51
,,29836.0,-5.6
,,30737.0,4.69
,,31653.0,4.06
,,32597.0,-15.82
,,33502.0,14.0
,,34613.0,13.37
,,35694.0,-21.7
,,36746.0,2.17
,,37826.0,-15.12
,,38852.0,2.87
,,39945.0,2.38
,,41032.0,-23.87
,,42057.0,-18.2
,,43111.0,12.88
,,44150.0,15.96
,,45565.0,8.75
,,46925.0,8.96
,,48314.0,-20.09
,,49665.0,3.64
,,51006.0,-30.45
,,52266.0,1.54
,,53559.0,-8.33
,,54872.0,-4.55
,,56179.0,1.54
