TO time,TO value,IC time,IC value
7771.0,-106.82,3591.0,-27.23
8903.0,-93.24,4796.0,-69.37
9963.0,-116.97,5940.0,-52.08
11094.0,-108.5,7065.0,-47.88
12206.0,-94.78,8205.0,-45.08
13303.0,-113.19,9329.0,-57.33
14376.0,-108.78,10425.0,-52.08
15432.0,-112.07,11523.0,-54.18
16507.0,-114.03,12643.0,-63.14
17592.0,-114.87,13708.0,2.24
18667.0,-122.08,14778.0,3.08
19719.0,-107.87,15848.0,1.75
20818.0,-115.29,16948.0,-47.81
21908.0,-118.16,18013.0,-73.5
22974.0,-122.64,19074.0,1.4
24051.0,-106.33,20162.0,-38.29
25097.0,-120.26,21229.0,-43.33
26136.0,-119.56,22319.0,-61.88
27213.0,-125.51,23393.0,-68.53
28313.0,-128.66,24454.0,-54.25
29389.0,-127.82,25515.0,-54.04
30441.0,-126.21,26558.0,-47.32
31501.0,-128.52,27639.0,-47.32
32610.0,-121.45,28723.0,-39.76
33696.0,-118.37,29791.0,-60.06
34773.0,-126.14,30860.0,-39.48
35836.0,-127.61,31926.0,-62.58
36900.0,-126.98,33021.0,1.89
37958.0,-113.54,34123.0,-73.85
39005.0,-119.98,35184.0,-64.54
40089.0,-116.13,36248.0,-47.67
41136.0,-120.75,37303.0,2.94
42217.0,-112.98,38361.0,-45.29
43301.0,-108.01,39423.0,-66.08
44365.0,-123.48,40485.0,-55.09
45436.0,-122.85,41550.0,-42.0
46504.0,-126.35,42629.0,-35.98
47575.0,-132.72,43697.0,2.03
48656.0,-121.31,44787.0,-58.1
49730.0,-128.87,45850.0,-39.41
50796.0,-118.09,46939.0,-58.73
51859.0,-127.89,48003.0,-51.31
52950.0,-127.82,49075.0,-51.87
54027.0,-108.85,50142.0,-59.71
55112.0,-126.84,51214.0,-48.86
56227.0,-118.93,52293.0,-54.04
,,53360.0,-49.0
,,54455.0,-51.87
,,55562.0,-57.54
,,56739.0,-21.28
