TO time,TO value,IC time,IC value
3904.0,-146.3,3369.0,-69.72
4756.0,-138.39,4251.0,-101.22
5604.0,-179.97,5102.0,-87.78
6454.0,-182.14,5951.0,-61.46
7320.0,-184.52,6816.0,4.27
8168.0,-147.7,7667.0,-74.13
9009.0,-161.98,8498.0,0.07
9851.0,-131.88,9355.0,-106.4
10683.0,-151.27,10181.0,-57.54
11522.0,-172.76,11021.0,-116.9
12372.0,-157.99,11868.0,-69.93
13219.0,-172.06,12719.0,-74.41
14059.0,-177.24,13557.0,-106.96
14900.0,-143.64,14406.0,-111.02
15743.0,-148.47,15235.0,-74.69
16592.0,-148.82,16085.0,-83.16
17439.0,-171.99,16933.0,-86.24
18339.0,-173.53,17804.0,-69.23
19242.0,-155.82,18702.0,-70.98
20115.0,-140.28,19587.0,-72.45
20981.0,-125.93,20453.0,9.59
21850.0,-142.03,21336.0,-94.57
22724.0,-153.23,22204.0,-102.55
23607.0,-162.68,23072.0,-37.03
24480.0,-158.06,23946.0,2.52
25342.0,-159.95,24822.0,-70.35
26202.0,-163.24,25688.0,-62.44
27068.0,-132.37,26547.0,-65.17
27930.0,-142.24,27415.0,-111.58
28781.0,-130.34,28268.0,-76.16
29632.0,-169.19,29119.0,-96.04
30508.0,-164.78,29987.0,-92.47
31377.0,-161.84,30862.0,-106.05
32252.0,-127.68,31731.0,-84.98
33111.0,-147.42,32592.0,-82.95
33962.0,-150.92,33451.0,-70.91
34824.0,-152.11,34308.0,-69.23
35723.0,-146.09,35186.0,-96.39
36608.0,-148.12,36089.0,-111.86
37497.0,-130.41,36970.0,-86.38
38364.0,-163.45,37851.0,-78.96
,,38781.0,-71.12
