TO time,TO value,IC time,IC value
,,2232.0,-232.26
,,3014.0,-280.84
,,3792.0,-291.34
,,4556.0,-346.01
,,5323.0,-336.21
,,6056.0,-342.37
,,6776.0,-315.77
,,7523.0,-320.6
,,8262.0,-343.77
,,8963.0,-352.03
,,9689.0,-350.07
,,10401.0,-356.16
,,11104.0,-342.93
,,11816.0,-361.13
,,12516.0,-367.29
,,13224.0,-357.84
,,13927.0,-358.26
,,14609.0,-362.11
,,15296.0,-359.1
,,15968.0,-358.19
,,16664.0,-348.46
,,17350.0,-360.22
,,18016.0,-348.53
,,18687.0,-375.55
,,19352.0,-376.11
,,20005.0,-385.63
,,20676.0,-372.33
,,21331.0,-371.56
,,22000.0,-376.11
,,22672.0,-374.71
,,23344.0,-366.87
,,24023.0,-347.2
,,24711.0,-371.14
,,25393.0,-347.97
,,26063.0,-354.13
,,26759.0,-379.61
,,27443.0,-355.32
,,28170.0,-370.86
,,28888.0,-358.05
