TO time,TO value,IC time,IC value
54493.0,-144.41,4750.0,0.07
,,5834.0,8.61
,,6966.0,-25.48
,,7969.0,5.04
,,9080.0,-25.48
,,10129.0,-32.97
,,11180.0,-23.59
,,12224.0,-29.75
,,13258.0,4.48
,,14306.0,-26.88
,,15341.0,6.3
,,16402.0,-25.48
,,17472.0,-28.28
,,18539.0,-33.95
,,19591.0,-19.6
,,20664.0,-30.59
,,21722.0,-18.76
,,22777.0,-19.18
,,23826.0,7.84
,,24855.0,-5.04
,,25922.0,9.24
,,27041.0,2.17
,,28137.0,-18.97
,,29129.0,9.59
,,30286.0,4.41
,,31381.0,-28.35
,,32409.0,4.41
,,33537.0,0.98
,,34626.0,-29.47
,,35688.0,-33.74
,,36773.0,-17.92
,,37858.0,-28.56
,,38922.0,-19.74
,,39997.0,7.7
,,41087.0,-20.86
,,42181.0,-19.88
,,43241.0,17.15
,,44335.0,14.14
,,45429.0,12.53
,,46509.0,4.13
,,47604.0,6.02
,,48665.0,3.64
,,49741.0,16.66
,,50804.0,10.43
,,51893.0,11.9
,,53002.0,-21.91
