TO time,TO value,IC time,IC value
5012.0,-100.31,3392.0,-53.27
5980.0,-125.86,4407.0,-63.0
6977.0,-112.56,5388.0,-79.17
7934.0,-143.92,6370.0,1.68
8908.0,-138.32,7349.0,-54.74
9874.0,-118.93,8316.0,-58.52
10832.0,-122.71,9294.0,-67.55
11809.0,-140.56,10241.0,1.75
12788.0,-134.19,11219.0,-55.09
13742.0,-143.01,12189.0,-61.04
14735.0,-132.44,13165.0,-80.08
15672.0,-140.7,14137.0,-70.49
16630.0,-124.53,15099.0,-56.91
17607.0,-122.57,16054.0,-95.34
18553.0,-137.27,17024.0,-73.22
19523.0,-134.82,17987.0,-66.22
20463.0,-129.57,18925.0,-60.13
21412.0,-149.87,19895.0,-95.9
22373.0,-140.07,20836.0,-69.65
23325.0,-144.2,21799.0,-89.39
24262.0,-136.15,22753.0,-83.16
25227.0,-142.66,23704.0,-79.87
26168.0,-138.53,24643.0,-90.37
27130.0,-109.83,25595.0,-46.9
28091.0,-132.58,26548.0,-92.54
29028.0,-154.42,27509.0,-82.6
29987.0,-148.4,28464.0,-90.58
30950.0,-118.79,29398.0,-61.46
31887.0,-129.08,30359.0,-64.33
32825.0,-143.78,31320.0,-68.04
33783.0,-140.35,32259.0,-81.34
34743.0,-94.15,33211.0,-90.51
35682.0,-111.37,34161.0,-101.01
36628.0,-88.48,35107.0,-87.99
37569.0,-146.51,36046.0,-86.94
38515.0,-148.47,36985.0,5.6
39484.0,-134.82,37940.0,-71.47
40448.0,-154.98,38878.0,9.03
41412.0,-121.45,39856.0,-93.87
42383.0,-137.62,40830.0,-79.24
43343.0,-144.9,41792.0,-75.11
44323.0,-148.33,42762.0,-82.74
45325.0,-124.32,43734.0,-72.24
46348.0,-139.16,44719.0,-70.84
,,45728.0,-66.36
,,46812.0,-32.2
