TO time,TO value,IC time,IC value
,,5940.0,-12.11
,,7324.0,-25.2
,,8886.0,-18.41
,,10351.0,-28.84
,,11829.0,-16.03
,,13241.0,-23.45
,,14643.0,-16.52
,,16127.0,6.09
,,17513.0,5.32
,,18930.0,2.87
,,20309.0,1.68
,,21786.0,-12.53
,,23245.0,0.77
,,24763.0,-6.09
,,26300.0,0.77
,,27868.0,-22.26
,,29379.0,0.77
,,30936.0,-21.0
,,32442.0,-22.89
,,34029.0,-32.83
,,35483.0,1.12
,,36950.0,-28.35
,,38461.0,1.19
,,39971.0,-17.08
,,41360.0,3.5
,,42889.0,4.41
,,44261.0,4.13
,,45776.0,5.32
,,47216.0,2.17
,,48687.0,-23.17
,,50022.0,-7.91
,,51513.0,-17.01
,,52950.0,0.35
,,54418.0,-25.2
,,55823.0,3.29
,,57258.0,-29.96
,,58663.0,-15.47
,,60071.0,-25.27
,,61430.0,-16.66
,,62770.0,-26.11
,,64083.0,-18.41
,,65402.0,-15.82
,,66715.0,-20.23
,,68007.0,-18.06
,,69369.0,-23.66
,,70678.0,-17.15
,,72001.0,-21.77
,,73315.0,0.35
,,74664.0,-21.35
,,75894.0,-13.09
,,77242.0,0.63
,,78528.0,-32.55
,,79792.0,-16.94
,,81030.0,-19.39
,,82338.0,1.75
