TO,IC
2926,2371
3853,3335
4765,4239
5675,5159
6566,6035
7448,6930
8360,7833
9272,8745
10164,9652
11066,10552
11978,11453
12862,12357
13781,13263
14708,14176
15610,15080
16521,16011
17432,16907
18353,17824
19288,18748
20198,19675
21125,20576
22077,21518
23025,22463
23977,23426
24919,24375
25856,25309
26805,26256
27734,27200
28652,28112
29583,29044
30535,29963
31488,30922
32445,31880
33405,32833
34357,33785
35343,34750
36300,35724
37300,36697
