TO,IC
3322,2666
4348,3740
5359,4764
6359,5770
7363,6753
8359,7758
9357,8763
10356,9768
11324,10747
12300,11717
13309,12706
14284,13688
15260,14656
16271,15639
17251,16649
18254,17642
19264,18656
20252,19653
21274,20649
22272,21677
23277,22668
24319,23702
25344,24712
26399,25770
27415,26798
28431,27825
29456,28845
30423,29821
31433,30833
32440,31837
33459,32847
34465,33861
35487,34879
36495,35890
37534,36915
38577,37953
