TO,IC
2959,2450
3860,3358
4775,4272
5706,5195
6638,6109
7606,7061
8543,8023
9461,8943
10406,9877
11347,10823
12292,11759
13225,12699
14155,13638
15087,14569
16022,15505
16970,16443
17915,17387
18858,18335
19800,19270
20765,20231
21719,21186
22668,22149
23619,23083
24581,24047
25542,25002
26477,25955
27438,26896
28395,27859
29352,28816
30317,29781
31310,30746
32308,31741
