TO,IC
1711,957
2914,2184
4063,3381
5229,4538
6368,5680
7495,6827
8647,7968
9794,9121
10906,10270
11944,11349
12991,12387
14050,13445
15089,14500
16134,15539
17193,16587
18238,17643
19289,18685
20326,19729
21282,20757
22217,21705
23173,22634
24124,23576
25089,24555
26044,25500
27024,26473
27997,27445
28944,28410
29923,29373
30954,30350
32051,31414
33125,32496
34232,33584
35354,34700
36457,35803
37585,36917
38745,38029
39962,39235
41161,40454
42399,41654
