TO,IC
2603,1936
3676,3062
4751,4135
5865,5218
6947,6323
8003,7398
9067,8471
10126,9520
11197,10584
12263,11657
13313,12708
14409,13779
15467,14868
16525,15929
17589,16983
18646,18033
19733,19111
20797,20184
21862,21248
22920,22313
23979,23370
25042,24435
26107,25493
27169,26557
28220,27612
29265,28664
30314,29717
31381,30774
32442,31831
33508,32902
34571,33951
35640,35024
36714,36107
37793,37178
38864,38252
39927,39313
41006,40385
42130,41472
