TO,IC
2523,1970
3443,2891
4380,3820
5339,4766
6269,5693
7215,6640
8113,7570
9041,8490
9956,9405
10899,10332
11851,11262
12758,12198
13711,13128
14580,14033
15531,14956
16397,15855
17315,16770
18218,17669
19123,18582
20073,19491
20981,20427
21917,21336
22816,22265
23721,23147
24656,24086
25574,24996
26461,25901
27379,26815
28296,27729
29238,28657
30174,29585
31063,30506
32014,31442
32954,32393
33924,33315
34848,34270
