TO,IC
2199,1719
2966,2554
3791,3332
4533,4134
5389,4956
6217,5704
7027,6516
7842,7337
8669,8156
9467,8969
10275,9777
11107,10576
11897,11384
12721,12190
13511,13022
14343,13859
15150,14685
15960,15503
16781,16307
17597,17132
18409,17937
19241,18760
20126,19590
20979,20442
21787,21304
22639,22143
23488,22994
24302,23852
25172,24714
26804,25543
27632,26368
28503,27191
29334,28013
30156,28859
30995,29683
31838,30523
32667,31358
,32202
