TO,IC
2959,2457
3860,3366
4775,4288
5698,5211
6638,6116
7606,7069
8543,8031
9461,8961
10406,9892
11340,10839
12292,11767
13225,12715
14147,13654
15087,14585
16014,15521
16970,16451
17907,17395
18850,18343
19792,19278
20757,20239
21719,21194
22668,22165
23619,23091
24581,24063
25542,25010
26477,25963
27430,26912
28395,27867
29350,28830
30317,29789
31302,30754
32300,31756
