TO,IC
2163,1735
2950,2562
3791,3340
4596,4150
5389,4934
6217,5720
7027,6524
7842,7340
8669,8164
9467,8977
10275,9785
11107,10584
11897,11400
12721,12198
13511,13030
14343,13867
15150,14693
15960,15511
16781,16315
17597,17140
18409,17945
19241,18768
20126,19598
20979,20450
21787,21312
22639,22159
23488,23002
24302,23860
25156,24722
25978,25551
26835,26376
27665,27199
28503,28021
29334,28867
30156,29691
30995,30531
31838,31366
32738,32210
33683,33133
