TO,IC
5204,3017
6482,4362
7762,5686
8667,6970
9029,8226
11053,9415
12101,10434
13213,11455
14251,12503
16385,13579
18519,14662
23557,15734
24486,16807
25478,17865
26406,18914
28350,19981
33434,21055
34501,22075
36678,23009
37795,23931
41297,24865
42510,25812
43722,26795
46186,27754
,28722
,29714
,30684
,31689
,32765
,33836
,34926
,36001
,37104
,38183
,39311
,40502
,41722
,42934
,44147
,45377
