TO,IC
2926,2371
4765,3335
5675,4239
6566,5159
7448,6035
8360,6930
9272,7833
10164,8745
11066,9652
11978,10552
12862,11453
13781,12357
14708,13263
15610,14176
16521,15080
17432,16011
18353,16907
19288,17824
20198,18748
21125,19675
22077,20576
23025,21518
23977,22463
24919,23426
25856,24375
26805,25309
27734,26256
28652,27200
29583,28112
30535,29044
31488,29963
32445,30922
33405,31880
34357,32833
35343,33785
36300,34750
37300,35724
,36697
