98262,-0.97,0.13,-0.27,0.56,-3.08,-2.17,4,30,0.0
98270,-0.97,0.14,-0.28,0.49,-3.08,-2.31,3,29,8.0
98278,-0.97,0.14,-0.27,0.35,-3.01,-2.24,3,30,16.0
98285,-0.97,0.14,-0.28,0.07,-2.87,-2.17,3,31,23.0
98293,-0.97,0.14,-0.27,0.07,-2.94,-2.17,4,31,31.0
98301,-0.97,0.13,-0.28,0.07,-2.94,-2.17,4,33,39.0
98309,-0.97,0.13,-0.27,0.21,-3.15,-2.10,4,31,47.0
98317,-0.97,0.13,-0.27,0.35,-3.08,-2.03,2,32,55.0
98325,-0.97,0.13,-0.27,0.42,-3.01,-2.24,4,32,63.0
98334,-0.97,0.14,-0.27,0.56,-3.08,-2.24,2,30,72.0
98342,-0.97,0.14,-0.27,0.42,-3.01,-2.24,4,34,80.0
98349,-0.97,0.15,-0.27,0.21,-3.08,-2.38,3,30,87.0
98357,-0.97,0.14,-0.27,0.07,-3.08,-2.52,3,32,95.0
98365,-0.97,0.13,-0.28,0.00,-3.22,-2.52,3,31,103.0
98373,-0.97,0.14,-0.28,0.14,-3.15,-2.52,3,31,111.0
98381,-0.97,0.14,-0.28,0.21,-3.15,-2.66,1,30,119.0
98389,-0.97,0.14,-0.27,0.35,-3.15,-2.59,3,32,127.0
98397,-0.97,0.14,-0.28,0.28,-3.22,-2.52,3,32,135.0
98405,-0.98,0.14,-0.27,0.21,-3.29,-2.59,5,32,143.0
98412,-0.97,0.14,-0.27,0.14,-3.22,-2.73,2,31,150.0
98420,-0.97,0.14,-0.27,0.21,-3.29,-2.73,2,30,158.0
98428,-0.97,0.14,-0.27,0.42,-3.36,-2.73,3,30,166.0
98436,-0.97,0.14,-0.27,0.70,-3.29,-2.87,1,30,174.0
98444,-0.97,0.14,-0.27,0.77,-3.36,-2.94,3,32,182.0
98452,-0.97,0.14,-0.28,1.05,-3.36,-2.87,2,32,190.0
98460,-0.97,0.13,-0.28,1.19,-3.50,-2.87,4,31,198.0
98468,-0.97,0.14,-0.27,1.12,-3.36,-2.87,4,32,206.0
98476,-0.97,0.14,-0.27,0.70,-3.22,-3.08,3,32,214.0
98484,-0.97,0.14,-0.27,0.07,-3.15,-3.01,4,31,222.0
98492,-0.97,0.14,-0.27,-0.21,-3.15,-3.08,3,32,230.0
98500,-0.98,0.14,-0.27,-0.21,-3.29,-3.15,2,29,238.0
98508,-0.97,0.13,-0.27,-0.14,-3.15,-2.94,2,32,246.0
98516,-0.97,0.13,-0.26,0.21,-3.15,-2.87,3,30,254.0
98524,-0.97,0.13,-0.26,0.91,-3.15,-2.87,2,31,262.0
98532,-0.97,0.13,-0.27,1.33,-3.15,-2.73,3,32,270.0
98539,-0.98,0.13,-0.27,1.47,-3.22,-2.87,3,31,277.0
98547,-0.97,0.14,-0.27,1.33,-3.29,-2.80,3,31,285.0
98555,-0.97,0.13,-0.27,1.05,-3.08,-2.80,4,29,293.0
98563,-0.97,0.13,-0.27,0.56,-2.87,-2.87,3,30,301.0
98571,-0.97,0.13,-0.27,0.35,-2.73,-2.87,1,31,309.0
