104807,-1.00,-0.12,0.02,0.28,-4.34,-4.20,2,7,0.0
104815,-1.00,-0.12,0.02,0.28,-4.62,-4.55,0,9,8.0
104823,-1.00,-0.11,0.02,-0.14,-4.76,-4.97,4,9,16.0
104831,-1.00,-0.10,0.03,-0.42,-4.97,-5.25,3,8,24.0
104839,-1.00,-0.10,0.03,-0.21,-4.97,-5.67,2,5,32.0
104848,-1.00,-0.10,0.02,0.14,-5.11,-6.02,2,11,41.0
104856,-1.00,-0.10,0.02,1.12,-5.18,-6.79,0,10,49.0
104864,-1.01,-0.09,0.00,2.66,-5.53,-7.42,0,8,57.0
104872,-1.01,-0.08,0.01,4.62,-5.60,-7.98,2,10,65.0
104880,-1.01,-0.07,0.02,5.32,-5.53,-8.19,0,10,73.0
104887,-1.02,-0.07,0.02,5.39,-5.67,-8.54,1,10,80.0
104895,-1.03,-0.07,0.01,4.83,-5.81,-8.96,1,10,88.0
104903,-1.04,-0.06,0.01,4.62,-5.95,-9.80,0,10,96.0
104911,-1.03,-0.05,0.01,4.41,-6.09,-10.85,0,12,104.0
104919,-1.01,-0.04,0.02,4.27,-5.53,-11.97,1,13,112.0
104927,-0.99,-0.05,0.02,4.27,-4.90,-12.74,0,12,120.0
104935,-0.98,-0.06,0.02,4.76,-4.27,-13.23,0,11,128.0
104943,-0.98,-0.08,0.03,5.95,-3.71,-13.93,0,12,136.0
104951,-0.99,-0.12,0.04,7.70,-3.64,-14.77,3,13,144.0
104959,-1.01,-0.12,0.04,8.68,-3.71,-15.26,0,13,152.0
104966,-1.03,-0.12,0.05,9.10,-3.29,-15.61,0,13,159.0
104974,-1.03,-0.11,0.07,8.47,-2.73,-15.68,1,17,167.0
104982,-1.04,-0.08,0.11,6.16,-2.10,-16.10,0,14,175.0
104990,-1.04,-0.05,0.13,2.73,-1.05,-16.52,0,15,183.0
104998,-1.04,-0.04,0.12,-1.47,-0.42,-17.43,0,14,191.0
105006,-1.01,-0.04,0.10,-4.83,0.84,-18.27,0,22,199.0
105014,-0.98,-0.05,0.09,-7.00,2.87,-18.76,0,16,207.0
105022,-0.96,-0.06,0.08,-7.49,5.11,-18.90,0,13,215.0
105030,-0.97,-0.08,0.08,-7.35,6.30,-19.11,1,13,223.0
105038,-0.99,-0.12,0.08,-5.88,6.93,-20.30,2,12,231.0
105046,-1.00,-0.15,0.08,-4.20,6.93,-20.86,0,12,239.0
105054,-1.02,-0.16,0.07,-2.52,6.44,-20.93,0,15,247.0
105062,-1.03,-0.18,0.05,0.28,6.65,-20.65,0,15,255.0
105069,-1.03,-0.21,0.04,2.52,6.58,-20.30,0,12,262.0
105077,-1.03,-0.21,0.02,1.75,6.23,-19.88,0,14,270.0
105085,-1.03,-0.19,-0.01,0.56,6.37,-19.46,0,13,278.0
105093,-1.02,-0.17,-0.02,-0.14,6.51,-18.90,0,14,286.0
105101,-1.01,-0.18,-0.03,-1.19,6.16,-18.06,0,13,294.0
105109,-1.01,-0.19,-0.05,-2.24,5.53,-17.22,1,13,302.0
105117,-1.01,-0.21,-0.05,-2.03,4.83,-16.24,0,16,310.0
105125,-1.01,-0.23,-0.06,-1.54,3.99,-15.54,1,14,318.0
105133,-1.02,-0.26,-0.06,-0.21,3.50,-14.84,0,14,326.0
105141,-1.02,-0.26,-0.06,1.54,3.43,-14.21,0,15,334.0
105148,-1.03,-0.24,-0.04,2.94,2.87,-13.65,0,15,341.0
105156,-1.03,-0.22,-0.03,3.29,2.31,-12.95,0,13,349.0
105164,-1.02,-0.20,-0.03,1.26,1.61,-12.25,1,14,357.0
105172,-1.01,-0.18,-0.03,-0.49,1.33,-11.83,0,16,365.0
105180,-1.00,-0.16,-0.02,-2.24,1.12,-11.55,0,16,373.0
105188,-0.99,-0.16,-0.01,-3.85,1.19,-11.13,1,13,381.0
105196,-1.00,-0.18,-0.02,-5.67,1.26,-10.85,0,16,389.0
105204,-1.00,-0.19,-0.01,-6.72,1.19,-10.85,1,17,397.0
105212,-1.00,-0.20,0.00,-7.14,0.91,-11.06,1,14,405.0
105220,-1.00,-0.19,0.00,-7.56,1.26,-11.20,0,14,413.0
105228,-1.00,-0.18,0.01,-7.28,1.19,-11.13,1,14,421.0
105235,-0.99,-0.17,0.01,-7.35,1.26,-12.11,0,14,428.0
105243,-0.99,-0.16,0.01,-7.42,1.75,-12.95,0,15,436.0
105251,-1.00,-0.14,0.01,-7.42,2.17,-13.79,0,13,444.0
105259,-1.00,-0.14,0.02,-8.12,2.38,-14.49,1,15,452.0
105267,-1.01,-0.14,0.02,-9.03,2.52,-15.26,0,14,460.0
105275,-1.01,-0.12,0.03,-9.31,3.08,-15.89,0,15,468.0
105283,-1.01,-0.12,0.03,-9.38,3.92,-16.87,1,14,476.0
105291,-1.00,-0.13,0.04,-10.22,5.11,-17.57,0,15,484.0
105299,-1.01,-0.16,0.05,-11.06,5.81,-18.27,0,16,492.0
105307,-1.00,-0.17,0.05,-11.41,5.95,-19.39,0,14,500.0
105314,-1.00,-0.15,0.03,-8.61,6.16,-20.79,0,14,507.0
105322,-0.99,-0.10,0.08,-7.00,7.00,-21.35,0,13,515.0
105330,-1.00,-0.10,0.08,-9.66,8.61,-22.54,0,14,523.0
105338,-1.01,-0.10,0.08,-10.22,10.78,-23.80,0,12,531.0
105346,-1.01,-0.10,0.09,-10.92,12.25,-25.48,0,11,539.0
105354,-1.01,-0.10,0.09,-11.62,13.16,-27.58,0,12,547.0
105361,-1.00,-0.10,0.10,-10.78,14.63,-30.10,0,12,554.0
105369,-0.99,-0.09,0.11,-9.80,16.59,-32.13,0,12,562.0
105377,-0.99,-0.07,0.11,-10.78,17.50,-33.95,0,9,570.0
105385,-1.00,-0.08,0.10,-12.25,19.04,-36.05,2,8,578.0
105392,-1.01,-0.10,0.08,-14.28,20.93,-38.01,2,8,585.0
105400,-1.02,-0.14,0.07,-14.56,22.75,-38.85,1,7,593.0
105408,-1.03,-0.17,0.06,-14.42,24.78,-40.11,0,7,601.0
105416,-1.03,-0.18,0.05,-13.72,25.69,-41.37,5,6,609.0
105424,-1.03,-0.17,0.03,-12.11,26.88,-42.63,2,4,617.0
105432,-1.03,-0.18,0.01,-12.39,28.35,-43.96,4,2,625.0
105440,-1.02,-0.20,0.00,-12.81,30.17,-45.15,4,1,633.0
105448,-1.02,-0.23,-0.00,-13.72,31.36,-45.99,4,0,641.0
105456,-1.03,-0.26,-0.02,-14.00,32.20,-46.62,7,1,649.0
105464,-1.03,-0.28,-0.03,-15.05,32.83,-47.46,6,0,657.0
105472,-1.03,-0.29,-0.03,-15.96,33.81,-48.37,7,0,665.0
105480,-1.02,-0.28,-0.03,-16.52,34.23,-48.65,11,0,673.0
105488,-1.02,-0.26,-0.03,-18.48,34.72,-49.07,11,0,681.0
105496,-1.03,-0.24,-0.03,-20.16,35.49,-49.63,12,0,689.0
105504,-1.04,-0.23,-0.04,-22.12,36.82,-50.54,13,0,697.0
105512,-1.04,-0.22,-0.05,-22.89,38.43,-51.52,16,1,705.0
105520,-1.04,-0.20,-0.06,-23.94,39.62,-52.71,14,1,713.0
105528,-1.05,-0.19,-0.07,-24.57,40.74,-54.95,14,0,721.0
105536,-1.06,-0.17,-0.08,-25.41,42.91,-56.70,17,1,729.0
105544,-1.06,-0.16,-0.08,-25.06,45.15,-58.66,19,0,737.0
105552,-1.05,-0.17,-0.07,-25.06,47.81,-61.11,19,0,745.0
105560,-1.05,-0.16,-0.06,-24.85,50.26,-63.70,22,0,753.0
105568,-1.04,-0.15,-0.04,-24.36,52.99,-67.41,25,1,761.0
105576,-1.05,-0.14,-0.02,-23.94,56.49,-70.35,23,0,769.0
105584,-1.05,-0.12,0.00,-23.59,59.71,-73.43,24,0,777.0
105591,-1.07,-0.10,0.01,-23.38,63.21,-77.84,25,0,784.0
105599,-1.08,-0.09,0.01,-23.87,65.87,-81.13,22,0,792.0
105607,-1.12,-0.05,0.01,-25.06,68.32,-86.17,24,1,800.0
105615,-1.14,-0.03,-0.01,-27.02,71.33,-89.81,25,0,808.0
105623,-1.17,0.01,-0.02,-29.68,74.62,-94.01,24,0,816.0
105631,-1.19,0.05,-0.04,-34.37,77.28,-98.07,26,0,824.0
105639,-1.20,0.06,-0.07,-39.27,79.94,-101.50,28,0,832.0
105647,-1.21,0.08,-0.13,-45.01,81.90,-104.65,27,0,840.0
105655,-1.24,0.08,-0.16,-50.68,83.09,-108.92,28,0,848.0
105663,-1.28,-0.00,-0.17,-56.84,83.72,-111.86,27,0,856.0
105671,-1.32,-0.08,-0.19,-63.07,86.03,-114.80,25,0,864.0
105679,-1.32,-0.09,-0.17,-66.71,88.13,-116.76,22,0,872.0
105687,-1.31,-0.07,-0.18,-65.10,91.70,-119.56,20,0,880.0
105695,-1.27,0.07,-0.18,-54.32,97.51,-123.83,17,0,888.0
105703,-1.24,0.02,-0.14,-56.49,102.13,-125.02,7,0,896.0
105711,-1.28,-0.13,-0.07,-63.98,103.32,-122.92,8,0,904.0
105719,-1.26,-0.22,-0.06,-76.23,103.74,-116.13,3,0,912.0
105727,-1.24,-0.28,-0.08,-81.41,104.44,-108.71,0,1,920.0
105735,-1.21,-0.43,-0.17,-86.10,104.23,-96.74,1,0,928.0
105743,-1.18,-0.51,-0.29,-91.14,101.01,-85.05,2,0,936.0
105751,-1.10,-0.59,-0.37,-94.50,94.64,-72.03,0,0,944.0
105759,-1.02,-0.69,-0.44,-92.82,86.38,-59.08,0,0,952.0
105767,-0.94,-0.78,-0.49,-85.12,76.86,-47.67,0,0,960.0
105775,-0.89,-0.87,-0.52,-69.72,67.69,-35.84,0,0,968.0
105783,-0.82,-0.91,-0.56,-50.68,56.28,-29.40,0,0,976.0
105791,-0.72,-0.93,-0.61,-30.52,48.44,-23.94,0,0,984.0
105799,-0.63,-0.90,-0.63,-1.40,40.95,-17.01,0,0,992.0
105807,-0.55,-0.81,-0.60,21.35,32.20,-7.42,0,0,1000.0
105815,-0.53,-0.63,-0.53,42.70,21.70,9.59,0,0,1008.0
105822,-0.58,-0.53,-0.45,60.97,10.92,24.64,0,1,1015.0
105830,-0.64,-0.50,-0.36,71.40,-8.26,40.74,0,0,1023.0
105838,-0.68,-0.51,-0.30,72.59,-26.18,55.44,0,0,1031.0
105846,-0.69,-0.52,-0.27,67.13,-43.47,67.69,0,0,1039.0
105854,-0.66,-0.50,-0.27,58.52,-57.68,78.54,0,0,1047.0
105862,-0.62,-0.44,-0.29,49.00,-69.79,90.23,0,0,1055.0
105870,-0.57,-0.34,-0.32,43.47,-79.73,98.14,0,0,1063.0
105878,-0.56,-0.29,-0.37,42.42,-87.92,106.26,0,0,1071.0
105886,-0.57,-0.28,-0.41,46.41,-90.02,114.80,0,0,1079.0
105894,-0.59,-0.30,-0.44,51.73,-91.14,124.74,0,0,1087.0
105902,-0.60,-0.36,-0.43,55.09,-95.48,136.01,0,1,1095.0
105910,-0.63,-0.43,-0.42,57.68,-99.33,151.62,0,1,1103.0
105917,-0.64,-0.46,-0.40,58.52,-102.27,162.40,0,0,1110.0
105925,-0.64,-0.46,-0.37,56.42,-109.48,172.34,0,0,1118.0
105933,-0.67,-0.46,-0.34,51.73,-116.13,181.16,0,0,1126.0
105941,-0.67,-0.45,-0.31,48.09,-122.43,189.35,0,0,1134.0
105949,-0.68,-0.45,-0.31,43.40,-127.54,196.91,0,0,1142.0
105957,-0.70,-0.43,-0.33,37.87,-133.56,206.85,0,0,1150.0
105965,-0.72,-0.41,-0.36,33.81,-140.98,214.27,0,0,1158.0
105973,-0.76,-0.39,-0.38,31.71,-146.65,220.64,0,0,1166.0
105980,-0.80,-0.39,-0.40,31.64,-151.27,226.10,0,0,1173.0
105988,-0.82,-0.39,-0.43,34.51,-153.16,231.77,0,0,1181.0
105996,-0.84,-0.38,-0.42,36.68,-155.33,238.00,1,0,1189.0
106004,-0.86,-0.39,-0.41,38.50,-156.87,244.44,1,0,1197.0
106012,-0.87,-0.40,-0.39,40.39,-157.85,252.91,0,0,1205.0
106020,-1.00,-0.41,-0.37,42.35,-157.50,258.72,0,0,1213.0
106028,-0.88,-0.42,-0.34,44.17,-156.80,263.62,0,0,1221.0
106036,-0.89,-0.42,-0.31,46.34,-156.66,266.91,0,0,1229.0
106044,-0.91,-0.42,-0.26,47.04,-155.89,268.45,0,0,1237.0
106052,-0.94,-0.38,-0.23,47.74,-153.58,268.73,0,0,1245.0
106059,-1.00,-0.28,-0.22,47.60,-151.27,266.49,0,0,1252.0
106067,-1.09,-0.20,-0.21,46.69,-146.79,262.22,0,0,1260.0
106075,-1.14,-0.11,-0.21,45.85,-141.89,256.69,0,0,1268.0
106083,-1.17,-0.06,-0.20,39.97,-138.95,248.99,0,0,1276.0
106091,-1.21,-0.05,-0.19,32.83,-135.59,238.56,0,1,1284.0
106099,-1.21,-0.04,-0.25,24.92,-131.18,226.17,0,0,1292.0
106107,-1.17,-0.03,-0.26,17.64,-126.98,207.41,0,0,1300.0
106115,-1.11,-0.06,-0.24,10.15,-122.22,190.89,0,1,1308.0
106122,-0.99,-0.01,-0.15,12.53,-110.88,170.80,0,0,1315.0
106130,-0.95,0.06,-0.10,11.34,-99.96,149.03,0,1,1323.0
106138,-0.92,0.13,-0.02,7.56,-85.96,125.23,0,0,1331.0
106146,-0.90,0.13,0.10,0.28,-71.47,100.03,0,0,1339.0
106154,-0.89,0.07,0.18,-9.52,-56.28,73.71,0,0,1347.0
106161,-0.89,0.00,0.22,-21.00,-39.69,48.02,0,0,1354.0
106169,-0.89,-0.05,0.22,-33.11,-23.52,16.80,0,0,1362.0
106177,-0.88,-0.06,0.19,-42.42,-4.55,-4.62,0,0,1370.0
106185,-0.85,-0.06,0.14,-48.37,7.91,-25.34,0,2,1378.0
106193,-0.82,-0.08,0.08,-53.34,19.81,-46.34,0,0,1386.0
106201,-0.81,-0.10,-0.01,-54.32,31.29,-66.71,0,0,1394.0
106209,-0.81,-0.16,-0.05,-51.94,40.32,-85.82,0,0,1402.0
106217,-0.85,-0.25,-0.07,-45.92,46.90,-106.89,0,0,1410.0
106225,-0.98,-0.24,-0.07,-34.93,49.28,-117.95,0,0,1418.0
106233,-1.16,-0.06,-0.01,7.84,45.50,-116.55,0,0,1426.0
106241,-1.51,0.18,0.05,32.83,34.93,-101.43,0,16,1434.0
106248,-1.71,0.32,0.09,49.14,21.56,-76.37,0,14,1441.0
106256,-1.74,0.15,0.11,38.71,6.09,-62.65,0,13,1449.0
106263,-1.64,-0.05,-0.01,22.96,-1.68,-70.63,0,18,1456.0
106271,-1.37,0.01,-0.05,12.46,0.21,-85.54,0,25,1464.0
106279,-1.19,0.28,-0.06,6.86,11.69,-99.26,0,21,1472.0
106287,-1.09,0.36,-0.07,2.87,19.46,-104.44,0,25,1480.0
106295,-1.03,0.27,-0.20,9.10,24.99,-107.94,0,21,1488.0
106302,-1.01,0.13,-0.38,28.07,32.97,-108.71,0,38,1495.0
106310,-0.99,-0.03,-0.46,63.49,43.82,-108.64,0,45,1503.0
106318,-0.94,-0.22,-0.34,89.46,51.31,-107.10,0,29,1511.0
106326,-0.90,-0.42,-0.18,106.89,52.36,-104.86,0,34,1519.0
